,IliacCrest_x,IliacCrest_y,IliacCrest_likelihood,Hip_x,Hip_y,Hip_likelihood,Knee_x,Knee_y,Knee_likelihood,Ankle_x,Ankle_y,Ankle_likelihood,Metatarsal_x,Metatarsal_y,Metatarsal_likelihood,ToeTip_x,ToeTip_y,ToeTip_likelihood
13,-29.022217,25.054932,1,-36.30066,21.697998,1,-34.42412185668945,9.84563159942627,1,-48.76709,14.23645,1,-51.620483,7.6293945,1,-50.323486,3.3111572,1
14,-28.686523,25.222778,1,-35.842896,21.865845,1,-33.50191116333008,10.096402168273926,1,-47.851562,14.465332,1,-51.16272,7.965088,1,-50.53711,3.2958984,1
15,-28.335571,25.299072,1,-35.52246,22.064209,1,-32.88556671142578,10.357511520385742,1,-47.11914,15.090942,1,-50.445557,8.453369,1,-50.39978,3.5095215,1
16,-28.045654,25.344849,1,-35.14099,22.30835,1,-32.26542663574219,10.657979011535645,1,-46.38672,15.716553,1,-49.102783,8.81958,1,-50.064087,3.479004,1
17,-27.755737,25.497437,1,-34.75952,22.567749,1,-31.737422943115234,10.954526901245117,1,-45.73059,16.357422,1,-47.37854,9.353638,1,-48.583984,3.7994385,1
18,-27.557373,25.482178,1,-34.484863,22.888184,1,-31.016685485839844,11.400288581848145,1,-45.028687,16.75415,1,-45.516968,9.796143,1,-46.00525,4.0893555,1
19,-27.313232,25.650024,1,-34.072876,23.101807,1,-30.347183227539062,11.694826126098633,1,-44.37256,17.01355,1,-43.762207,10.223389,1,-42.938232,4.5166016,1
20,-27.053833,25.6958,1,-33.78296,23.330688,1,-29.769027709960938,12.021917343139648,1,-43.85376,17.181396,1,-42.144775,10.726929,1,-39.96277,5.2337646,1
21,-26.809692,25.787354,1,-33.432007,23.406982,1,-29.1527099609375,12.195934295654297,1,-43.289185,17.211914,1,-40.634155,11.291504,1,-37.719727,6.0272217,1
22,-26.58081,25.878906,1,-33.172607,23.498535,1,-28.590986251831055,12.407604217529297,1,-42.83142,17.120361,1,-39.44397,11.566162,1,-36.071777,6.591797,1
23,-26.397705,25.9552,1,-32.974243,23.529053,1,-27.848417282104492,12.678895950317383,1,-42.266846,16.815186,1,-38.391113,11.657715,1,-34.835815,6.92749,1
24,-26.184082,26.046753,1,-32.65381,23.498535,1,-27.19303321838379,12.813034057617188,1,-41.793823,16.25061,1,-37.384033,11.428833,1,-33.52356,7.0343018,1
25,-25.985718,26.138306,1,-32.440186,23.376465,1,-26.459381103515625,12.973100662231445,1,-41.244507,15.50293,1,-36.30066,11.108398,1,-32.104492,7.095337,1
26,-25.772095,26.306152,1,-32.24182,23.239136,1,-25.586761474609375,13.253640174865723,1,-40.527344,14.587402,1,-35.217285,10.650635,1,-30.563354,7.019043,1
27,-25.58899,26.412964,1,-31.982422,23.05603,1,-24.703582763671875,13.515670776367188,1,-39.70337,13.595581,1,-33.920288,10.070801,1,-28.97644,6.9885254,1
28,-25.421143,26.504517,1,-31.677246,22.842407,1,-23.790889739990234,13.797774314880371,1,-38.742065,12.588501,1,-32.730103,9.506226,1,-27.46582,6.881714,1
29,-25.222778,26.626587,1,-31.448364,22.644043,1,-22.83325958251953,14.290599822998047,1,-37.597656,11.642456,1,-31.311035,8.972168,1,-25.878906,6.80542,1
